ID,Description,poi_Cat,poi_Qty,bg_Cat,bg_Qty,pvalue,p.adjust,qvalue,geneID,Count,Cat,foldEnrichment
GO:0098656,anion transmembrane transport,19,204,397,15490,1.310933305910569e-6,0.002040953629548901,0.0018817804695320894,Abcc1/Emb/Slc2a3/Slc16a1/Slc16a3/Sec61a1/Yes1/Acsl5/Slc25a3/Sfxn3/Pex16/Sfxn1/Tomm40/Slc25a10/Slc25a15/Timm17b/Timm17a/Aifm1/Slc7a5,19,BP,3.633995159776757
GO:1990542,mitochondrial transmembrane transport,9,204,83,15490,1.4148725334827738e-6,0.002040953629548901,0.0018817804695320894,Opa1/Vdac1/Sfxn3/Sfxn1/Tomm40/Slc25a15/Timm17b/Timm17a/Aifm1,9,BP,8.233522324592489
GO:0000070,mitotic sister chromatid segregation,11,204,141,15490,2.6085639519915043e-6,0.0025085690004984966,0.002312926704099134,Kif23/Numa1/Zw10/Kif22/Atrx/Ncapg2/Cdca8/Vps4a/Prc1/Pinx1/Chmp2a,11,BP,5.923724099568906
GO:0022613,ribonucleoprotein complex biogenesis,17,204,377,15490,1.0609317832470562e-5,0.005101313657779595,0.00470346423906195,Ckap5/Cul4a/Nol9/Mettl17/Rrp36/Nol10/Ddx31/Exosc3/Mrps7/Ago2/Exosc2/Fastkd2/Prpf3/Gemin2/Rpusd4/Utp23/Lsm4,17,BP,3.423961096374889
GO:0000469,cleavage involved in rRNA processing,5,204,25,15490,1.6172470912201324e-5,0.005184175397966758,0.004779863625161725,Nol9/Rrp36/Exosc3/Exosc2/Utp23,5,BP,15.186274509803921
GO:0065002,intracellular protein transmembrane transport,6,204,48,15490,3.7522398992502345e-5,0.009021010091114105,0.008317465110004687,Sec61a1/Pex16/Tomm40/Timm17b/Timm17a/Aifm1,6,BP,9.491421568627452
GO:0010256,endomembrane system organization,16,204,393,15490,6.63948590741753e-5,0.012672336632549311,0.01168402614994148,Zw10/Atp2a2/Syt4/Rab2a/Arl1/Sec61a1/Esyt2/Tmed1/Cavin2/Lemd2/Bag5/Myh9/Vps4a/Myo5a/Tmed10/Chmp2a,16,BP,3.091353589781969
GO:0007051,spindle organization,10,204,167,15490,7.403062163162913e-5,0.012672336632549311,0.01168402614994148,Ckap5/Kif23/Numa1/Map4/Aurka/Atrx/Myh9/Prc1/Chmp2a/Mecp2,10,BP,4.546788775390395
GO:0048284,organelle fusion,9,204,135,15490,7.467234757481396e-5,0.012672336632549311,0.01168402614994148,Stxbp1/Syt4/Rab8a/Opa1/Vamp7/Ankfy1/Vps4a/Afg3l1/Stx12,9,BP,5.062091503267974
GO:0050000,chromosome localization,7,204,81,15490,9.453946373525371e-5,0.013637317643810348,0.012573748676788746,Numa1/Zw10/Kif22/Cdca8/Vps4a/Pinx1/Chmp2a,7,BP,6.561970467199226
GO:0032506,cytokinetic process,5,204,36,15490,1.020169759038167e-4,0.014015189308691008,0.012922150281150117,Kif23/Kif20a/Myh9/Vps4a/Chmp2a,5,BP,10.546023965141613
GO:0090305,nucleic acid phosphodiester bond hydrolysis,8,204,113,15490,1.2376302990282315e-4,0.015158155684026115,0.013975977164474686,Nol9/Rrp36/Exosc3/Ago2/Exosc2/Exd2/Utp23/Aifm1,8,BP,5.375672392850946
GO:0015711,organic anion transport,13,204,314,15490,2.749464128589138e-4,0.028525511083082013,0.026300817844366782,Stxbp1/Abcc1/Emb/Slc2a3/Syt4/Slc16a1/Slc16a3/Sfxn3/Sfxn1/Mfsd10/Slc25a10/Slc25a15/Slc7a5,13,BP,3.143655551392531
GO:0006839,mitochondrial transport,10,204,197,15490,2.867382396566303e-4,0.028525511083082013,0.026300817844366782,Opa1/Vdac1/Sfxn3/Sfxn1/Tomm40/Slc25a10/Slc25a15/Timm17b/Timm17a/Aifm1,10,BP,3.8543843933512494
GO:0006906,vesicle fusion,7,204,98,15490,3.116219954908973e-4,0.029967648566374624,0.027630483600192893,Stxbp1/Syt4/Rab8a/Vamp7/Ankfy1/Vps4a/Stx12,7,BP,5.423669467787115
GO:0010257,"NADH dehydrogenase complex assembly",5,204,47,15490,3.691559613912664e-4,0.03227318026102435,0.029756207796992996,Ndufaf6/Ndufb9/Ndufaf1/Tmem126b/Aifm1,5,BP,8.077805590321235
GO:0032981,mitochondrial respiratory chain complex I assembly,5,204,47,15490,3.691559613912664e-4,0.03227318026102435,0.029756207796992996,Ndufaf6/Ndufb9/Ndufaf1/Tmem126b/Aifm1,5,BP,8.077805590321235
GO:0140053,mitochondrial gene expression,7,204,102,15490,3.979864938203881e-4,0.032808751872738635,0.030250010392195763,Rars2/Supv3l1/Twnk/Fastkd2/Uqcc1/Rpusd4/Mrpl52,7,BP,5.210976547481739
GO:0098813,nuclear chromosome segregation,11,204,244,15490,3.980264525288916e-4,0.032808751872738635,0.030250010392195763,Kif23/Numa1/Zw10/Kif22/Atrx/Ncapg2/Cdca8/Vps4a/Prc1/Pinx1/Chmp2a,11,BP,3.4231356477017036
GO:0015849,organic acid transport,12,204,294,15490,5.350931494323047e-4,0.036755803240766646,0.03388923279737931,Stxbp1/Abcc1/Emb/Syt4/Slc16a1/Slc16a3/Acsl5/Sfxn3/Sfxn1/Slc25a10/Slc25a15/Slc7a5,12,BP,3.0992396958783512
GO:0061025,membrane fusion,8,204,146,15490,7.046369607201379e-4,0.04537324832701979,0.04183460677638566,Stxbp1/Syt4/Rab8a/Opa1/Vamp7/Ankfy1/Vps4a/Stx12,8,BP,4.1606231533709375
GO:0017157,regulation of exocytosis,10,204,223,15490,7.584161528880332e-4,0.0455839708558745,0.04202889513921184,Lgals9/Stxbp1/Atp2a2/Syt4/Rab8a/Vamp7/Tsg101/Vps4a/Myo5a/Chmp2a,10,BP,3.404994284709399
GO:0019866,organelle inner membrane,35,205,460,15671,2.419149260805813e-17,1.0426533314073055e-14,8.58161369359536e-15,Ndufaf6/Slc25a25/Gcat/ATP8/Cox4i1/Opa1/Lbr/Dhrs13/Vdac3/Vdac1/Tmpo/Abcb7/Cox7a2l/Gpd2/Lemd2/Coq3/Acsl5/Slc25a3/Sfxn3/Afg3l1/Tmem70/Fastkd2/Sfxn1/Cox6c/Ndufb9/Cyb5b/Uqcc1/Mfsd10/Clpx/Tomm40/Slc25a10/Slc25a15/Timm17b/Timm17a/Aifm1,35,CC,5.816383881230117
GO:0031300,intrinsic component of organelle membrane,23,205,376,15671,8.347806600392531e-10,1.1993015482563935e-7,9.870915173095729e-8,Dhcr7/Itm2b/Scd2/Tap2/Syt4/Rab2a/Vamp7/Esyt2/Ktn1/Lemd2/Asph/Slc25a3/Rab14/Sfxn3/Pex16/Afg3l1/Tmem70/Sfxn1/Tecr/Stx12/Tomm40/Timm17b/Timm17a,23,CC,4.676089776855215
